stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code
Bildstock,,257904,49.337322,7.094344,1,
Bildstock,257904,181957,49.33724,7.094113,,1
Bildstock,257904,384093,49.33722,7.094168,,2
Bilfingen,423107,483521,48.948875,8.620341,,
Bilfingen Bahnhof,,423107,48.948723,8.620458,1,
Billenhausen,,165707,48.27556,10.358159,1,
Billenhausen,165707,313868,48.275562,10.358162,,
Billerbeck,145937,8805,51.981342,7.297482,,
"Billerbeck, Bahnhof",,145937,51.98134,7.297482,1,
Bily Kostel nad Nisou,,477460,50.821194,14.917889,1,
Bily Kostel nad Nisou,477460,241349,50.821194,14.917889,,
Bily Potok p.Smrkem,,344115,50.875923,15.206142,1,
Bily Potok p.Smrkem,344115,144170,50.87603,15.20625,,
Binau,257606,164303,49.37259,9.083631,,
"Binau, Bahnhof",,257606,49.372032,9.083872,1,
Bindfelde,,443345,52.58456,11.898035,1,
Bindfelde,443345,645198,52.58456,11.898035,,
Bindlach,,400892,49.98022,11.60344,1,
Bindlach,400892,352696,49.98022,11.603442,,
Bingen(Rhein) Hbf,564016,480104,49.968727,7.884263,,
Bingen(Rhein) Stadt,513167,229233,49.969746,7.902985,,
"Bingen, Hauptbahnhof",,564016,49.96874,7.883543,1,
"Bingen, Stadtbahnhof",,513167,49.9698,7.902731,1,
Bingen-Gaulsheim,,508783,49.967064,7.951114,1,
Bingen-Gaulsheim,508783,111414,49.96707,7.950983,,
Binolen,354732,437060,51.371983,7.859433,,
Binz Kleinbahnhof-Ost,,386742,54.392967,13.610411,1,
Binz LB,386742,476008,54.392784,13.609943,,
Birach,72627,673640,48.349518,8.080366,,
Birach Bahnhof,,72627,48.349503,8.080319,1,
Birkelbach,539820,284889,51.020695,8.252865,,
Birkelbach Bf,,539820,51.020695,8.252867,1,
Birkenau,410122,31233,49.56104,8.708359,,
"Birkenau, Bahnhof",,410122,49.561005,8.708241,1,
Birkenbringhausen,,259272,51.022373,8.744887,1,
Birkenbringhausen,259272,130532,51.022373,8.744887,,
Birkenfeld Bahnhof,,112041,48.87373,8.645234,1,
Birkenfeld(Enz),112041,255071,48.873913,8.645278,,
Birkengrund,221427,346901,52.31591,13.271822,,1
Birkengrund,221427,88769,52.31588,13.272179,,2
Birkenmoor,,330751,51.639397,10.877967,1,
Birkenmoor,330751,274197,51.639656,10.876323,,
Birkungen,,639536,51.366314,10.330735,1,
Birkungen,639536,323682,51.36631,10.330736,,
Birresborn,493930,678956,50.17641,6.628884,,
"Birresborn, Bahnhof",,493930,50.175823,6.628642,1,
Bischheim-Gersdorf,90513,202571,51.228416,14.045516,,
Bischheim-Gersdorf Bahnhof,,90513,51.228237,14.045627,1,
Bischofshofen,,367121,47.41786,13.219888,1,
Bischofshofen,367121,495632,47.41786,13.219888,,
Bischofswerda,283685,108649,51.125584,14.186144,,
Bischofswerda Bahnhof,,283685,51.12564,14.185836,1,
Bischofswiesen,,567939,47.65189,12.960138,1,
Bischofswiesen,567939,664285,47.65189,12.960141,,
Bischweier,255540,237594,48.832153,8.277543,,
Bischweier (Baden),,255540,48.832176,8.277517,1,
Bischwiller,,377136,48.76552,7.851273,1,
Bischwiller,377136,197091,48.76552,7.851273,,
Bisingen,506689,118623,48.31277,8.921035,,
Bisingen Bahnhof,,506689,48.312946,8.921268,1,
Bissendorf,69661,318589,52.522705,9.748191,,
Bissendorf Bahnhof,,69661,52.52304,9.748437,1,
Bitburg-Erdorf,667152,242518,49.998684,6.570958,,
"Bitburg-Erdorf, Bahnhof",,667152,49.99835,6.5715,1,
Bittelbronn,315359,505081,48.444386,8.589448,,
Bittelbronn Bahnhof,,315359,48.444435,8.588658,1,
Bitterfeld,,325594,51.62286,12.31685,1,
Bitterfeld,325594,182310,51.62286,12.31685,,
Bitzfeld,,184190,49.18737,9.453439,1,
Bitzfeld,184190,358674,49.187233,9.453222,,
Blaibach (Oberpf),,303416,49.164024,12.807919,1,
Blaibach(Oberpf),303416,240046,49.16403,12.807925,,
Blaichach (Allgäu),,174595,47.54374,10.258796,1,
Blaichach(Allgäu),174595,18838,47.54374,10.258796,,
Blankenbach,,212641,50.065205,9.230064,1,
Blankenbach,212641,173270,50.065205,9.230064,,
Blankenberg Bhf,,324981,53.771973,11.716475,1,
Blankenberg(Meckl),324981,191381,53.772305,11.71529,,
Blankenberg(Sieg),296988,88928,50.768475,7.348499,,
Blankenburg(Harz),,219561,51.795822,10.961184,1,
Blankenburg(Harz),219561,331335,51.795822,10.961184,,
Blankenfelde(Teltow-Fläming),430116,442172,52.336926,13.416088,,
Blankenheim(Sangerhausen),,42174,51.50278,11.426004,1,
Blankenheim(Sangerhausen),42174,159926,51.50278,11.426004,,
Blankenloch,,225496,49.06629,8.464843,1,
Blankenloch,225496,253789,49.06653,8.464729,,
Blankenloch Kirche,,52354,49.064808,8.471428,1,
Blankenloch Kirche,52354,105327,49.065132,8.471544,,
Blankenloch Kirche,52354,191228,49.064484,8.47132,,
Blankenloch Mühlenweg,,532797,49.06871,8.474599,1,
Blankenloch Mühlenweg,532797,154977,49.068607,8.47432,,
Blankenloch Mühlenweg,532797,518861,49.06883,8.474805,,
Blankenloch Nord,,403858,49.07327,8.467709,1,
Blankenloch Nord,403858,249561,49.074966,8.467538,,
Blankenloch Nord,403858,264173,49.073265,8.46787,,
Blankenloch Nord,403858,481072,49.07328,8.467367,,
Blankenloch Süd,,652083,49.057407,8.46708,1,
Blankenloch Süd,652083,412432,49.05702,8.466765,,
Blankenloch Süd,652083,582721,49.05765,8.467268,,
Blankenloch Tolna-Platz,,565679,49.060345,8.469397,1,
Blankenloch Tolna-Platz,565679,150754,49.060654,8.469604,,
Blankenloch Tolna-Platz,565679,483642,49.06007,8.469227,,
Blankensee (Meckl),,429681,53.40803,13.26323,1,
Blankensee(Meckl),429681,142713,53.408173,13.262907,,
Blankenstein (Saale),,337816,50.401245,11.698098,1,
Blankenstein(Saale),337816,528586,50.40114,11.69806,,
Blaubeuren,404776,641215,48.403816,9.791979,,
Blaubeuren Bahnhof,,404776,48.40395,9.79196,1,
Blaufelden,68915,290438,49.296234,9.96768,,
Blaufelden Bahnhof,,68915,49.296307,9.96785,1,
Blaustein,129664,138785,48.414597,9.919326,,
Blaustein Bahnhof,,129664,48.414608,9.919341,1,
Blechhammer (Thüringen),,41624,50.396976,11.203171,1,
Blechhammer(Thür),41624,109460,50.396835,11.203156,,
Bleibach,76121,572166,48.124092,8.004777,,
Bleibach Bahnhof,,76121,48.12403,8.004995,1,
Bleichenbach(Oberh),366578,263367,50.320335,9.051582,,
Bleicherode Ost,,68846,51.453175,10.608889,1,
Bleicherode Ost,68846,257765,51.4533,10.609188,,
Blens,,337046,50.660248,6.486442,1,
Blens,337046,232484,50.660248,6.486442,,
Blieskastel-Lautzkirchen,,98272,49.249195,7.258186,1,
Blieskastel-Lautzkirchen,98272,456010,49.24917,7.258215,,1
Blindheim,,295283,48.645096,10.617925,1,
Blindheim,295283,480161,48.645096,10.617933,,
Blizevedly,,511146,50.613632,14.395197,1,
Blizevedly,511146,660236,50.613647,14.395422,,
Bludenz,,381405,47.154724,9.814564,1,
Bludenz,381405,11677,47.154724,9.814564,,
Bludenz Brunnenfeld,,579040,47.13631,9.8389,1,
Bludenz Brunnenfeld,579040,550863,47.13631,9.8389,,
Bludenz-Moos,,313337,47.142067,9.831148,1,
Bludenz-Moos,313337,119988,47.142067,9.831148,,
"Blumberg (BAR), Bahnhof",,564012,52.60499,13.611157,1,
"Blumberg (BAR), Rehhahn Bhf",,37393,52.596806,13.592263,1,
Blumberg Riedöschingen,,323531,47.855633,8.607621,1,
Blumberg Zollhaus Bf,,31924,47.837788,8.558097,1,
Blumberg(b Berlin),564012,490356,52.605,13.611215,,1
Blumberg-Rehhahn,37393,665181,52.596794,13.592281,,1
Blumberg-Riedöschingen,323531,459491,47.85554,8.607543,,
Blumberg-Zollhaus,31924,75591,47.8378,8.557175,,
Blumenau,313492,623758,50.67124,13.291014,,
"Blumenau, Bahnhof",,313492,50.67013,13.292946,1,
Blumenhagen,437647,26997,53.528328,13.87204,,
Blumenhagen Bahnhof,,437647,53.5285,13.872961,1,
Blumenthal(Mark),323541,511734,53.076553,12.334002,,1
"Blumenthal, Bahnhof",,323541,53.07655,12.333962,1,
Blönsdorf,383960,283046,51.955475,12.895891,,1
Blönsdorf,383960,443460,51.955544,12.89583,,2
"Blönsdorf, Bahnhof",,383960,51.955513,12.895806,1,
Bobenheim,344750,353414,49.58814,8.35032,,
"Bobenheim, Bahnhof",,344750,49.58787,8.350326,1,
Bobingen,,66526,48.266373,10.837886,1,
Bobingen,66526,428618,48.266373,10.837891,,
Bobstadt,266729,188511,49.66325,8.451786,,
"Bobstadt, Bahnhof",,266729,49.662594,8.452015,1,
Bocholt,254709,367252,51.83412,6.620426,,
"Bocholt, Bahnhof",,254709,51.83412,6.620422,1,
Bochum Dahlhausen,,519279,51.42698,7.142622,1,
Bochum Ehrenfeld,,607566,51.472713,7.210606,1,
Bochum Hamme,,281172,51.491264,7.200985,1,
Bochum Hbf,,361660,51.479465,7.223335,1,
Bochum Hbf,361660,546179,51.478607,7.223275,,
Bochum Höntrop,,181894,51.460266,7.154632,1,
Bochum Langendreer,,194210,51.477535,7.323767,1,
Bochum Langendreer West,,563389,51.478348,7.30245,1,
Bochum Riemke,,316516,51.51783,7.205297,1,
Bochum Wattenscheid Bf,,127690,51.474037,7.14087,1,
Bochum West,76347,566023,51.48146,7.211223,,
Bochum West Bf,,76347,51.48117,7.211612,1,
Bochum-Dahlhausen,519279,652980,51.426357,7.140842,,
Bochum-Ehrenfeld,607566,86909,51.47212,7.20915,,
Bochum-Hamme,281172,468621,51.491486,7.200935,,
Bochum-Langendreer,194210,148497,51.477993,7.323645,,
Bochum-Langendreer West,563389,25013,51.47803,7.304327,,
Bochum-Riemke,316516,508737,51.5178,7.205275,,
"Bockenheim, Bahnhof",,15085,49.606922,8.188036,1,
Bockenheim-Kindenheim,15085,91761,49.606953,8.188033,,
"Bockum-Hövel, Bahnhof",,575178,51.704807,7.774541,1,
Bodelsberg,,264179,47.678112,10.411097,1,
Bodelsberg,264179,324524,47.678112,10.411092,,
Bodelshausen,397879,660171,48.38337,8.990601,,
Bodelshausen Bahnhof,,397879,48.3835,8.990744,1,
Bodenburg,643444,358112,52.03112,10.00133,,
Bodenburg/Bahnhof,,643444,52.032997,10.003989,1,
Bodenfelde,,629703,51.637295,9.561612,1,
Bodenfelde,629703,107012,51.63735,9.561613,,
Bodenfelde,629703,362484,51.637302,9.561721,,
Bodenfelde,629703,649632,51.637238,9.561501,,
Bodenheim,608784,170455,49.929585,8.312491,,
"Bodenheim, Bahnhof",,608784,49.930042,8.311617,1,
Bodenmais,,436287,49.070503,13.101102,1,
Bodenmais,436287,308381,49.070503,13.101102,,
Bodenrode,,327023,51.393528,10.208548,1,
Bodenrode,327023,434413,51.393528,10.20855,,
Bodenwöhr Nord,,554408,49.278385,12.325955,1,
Bodenwöhr Nord,554408,604212,49.27838,12.325948,,
Bogen,,414860,48.910595,12.686143,1,
Bogen,414860,98908,48.910595,12.686141,,
Bohmte,,443586,52.361576,8.307491,1,
Bohmte,443586,160424,52.361572,8.307527,,
Boisheim,257600,533683,51.274323,6.274591,,
Bokholt,,476439,53.78527,9.713876,1,
Bokholt,476439,62638,53.786095,9.716833,,
Bologna Centrale,,148884,44.50614,11.343411,1,
Bologna Centrale,148884,346611,44.50614,11.343411,,
Bolzano/Bozen,,62354,46.496376,11.358791,1,
Bolzano/Bozen,62354,53916,46.496376,11.358791,,
Bondorf,,200864,48.52327,8.827879,1,
Bondorf(b Herrenberg),200864,495579,48.523552,8.827662,,
Bonn Bad Godesberg Bf,,64660,50.683918,7.159555,1,
Bonn Beuel Bf,,15777,50.738476,7.127656,1,
Bonn Duisdorf Bf,,167551,50.71647,7.042549,1,
Bonn Duisdorf Helmholtzstr.,,363136,50.721844,7.05261,1,
Bonn Endenich Nord Bf,,132888,50.735588,7.062204,1,
Bonn Gronau Un Campus Bf,,195819,50.714542,7.117999,1,
Bonn Hbf,,102949,50.732006,7.097131,1,
Bonn Hbf,102949,169683,50.73187,7.096987,,
Bonn Helmholtzstraße,363136,663489,50.721844,7.052615,,
Bonn Lannesdorf Mehlem Bf,,640687,50.66916,7.18133,1,
Bonn Oberkassel Bf,,25010,50.715073,7.159303,1,
Bonn UN Campus,195819,159518,50.71454,7.11801,,
Bonn-Bad Godesberg,64660,546321,50.683926,7.159555,,
Bonn-Beuel,15777,48975,50.738728,7.126748,,
Bonn-Duisdorf,167551,9907,50.716476,7.042548,,
Bonn-Endenich Nord,132888,378743,50.73559,7.062211,,
Bonn-Mehlem,640687,231278,50.66915,7.181342,,
Bonn-Oberkassel,25010,252969,50.715073,7.1593,,
Bookholzberg,,328220,53.099087,8.532594,1,
Bookholzberg,328220,519326,53.099125,8.532596,,
Boostedt,,254904,54.017944,10.016186,1,
Boostedt,254904,316443,54.017727,10.016196,,
Bopfingen,520760,675528,48.855152,10.351707,,
"Bopfingen, Bahnhof",,520760,48.85524,10.351925,1,
Boppard Bad Salzig Bf,,125926,50.205254,7.635464,1,
Boppard Buchholz (Hunsr.) Bf,,378412,50.21078,7.554553,1,
Boppard Hauptbahnhof,,415253,50.231403,7.586084,1,
Boppard Hbf,415253,254401,50.231422,7.586014,,
Boppard Hirzenach Bf,,525982,50.175064,7.648418,1,
Boppard Süd,,446316,50.230186,7.595507,1,
Boppard Süd,446316,355985,50.230198,7.595521,,
Boppard-Bad Salzig,125926,389140,50.20525,7.635481,,
Boppard-Buchholz,378412,405299,50.2108,7.554876,,
Boppard-Fleckertshöhe,,54053,50.197926,7.577889,1,
Boppard-Fleckertshöhe,54053,118238,50.197926,7.577889,,
Boppard-Hirzenach,525982,607575,50.175076,7.648436,,
Bordesholm,,442656,54.174442,10.043901,1,
Bordesholm,442656,151579,54.17447,10.043849,,
Bordesholm,442656,408112,54.174416,10.043952,,
Borek p.Troskami,,164892,50.535522,15.232211,1,
Borek p.Troskami,164892,102127,50.535522,15.232211,,
Boren-Lindaunis Schleibrücke Nord,,36749,54.5844,9.81906,1,
Boren-Lindaunis Schleibrücke Nord,36749,493640,54.5844,9.81906,,
Borgeln,374184,44974,51.598267,8.032033,,
"Borgeln, Bahnhof",,374184,51.598267,8.032035,1,
"Borgh-Oldendorf, Bahnhof",,120603,52.08523,8.266576,1,
"Borgh-Westbarthsn, Bahnhof",,31184,52.096977,8.232637,1,
Borgholzhausen,120603,494469,52.085228,8.266579,,
"Borghorst, Bahnhof",,442694,52.118736,7.397537,1,
Bork(Westf),446414,582270,51.66933,7.456308,,
"Bork, Bahnhof",,446414,51.669327,7.456304,1,
Borken,,513759,51.050873,9.278787,1,
Borken(Hess),513759,435889,51.050686,9.277,,
Borken(Westf),568291,17253,51.848137,6.866589,,
"Borken, Bahnhof",,568291,51.848965,6.865276,1,
Borkheide,34808,114688,52.23069,12.854165,,1
Borkheide,34808,21933,52.23062,12.854238,,2
"Borkheide, Bahnhof",,34808,52.230843,12.85463,1,
Borna(Leipzig),,301980,51.117928,12.486291,1,
Borna(Leipzig),301980,279279,51.117928,12.486291,,
Bornheim Roisdorf Bf,,581510,50.753178,7.01613,1,
Bornheim Sechtem Bf,,642235,50.795708,6.957452,1,
Borovnice,,335103,50.509342,15.604069,1,
Borovnice,335103,326378,50.509342,15.604069,,
Borovnicka,,209358,50.50004,15.658929,1,
Borovnicka,209358,588811,50.50004,15.658929,,
Borsdorf(Hess),51635,477807,50.42941,8.975223,,
Borsdorf(Sachs),,22436,51.345703,12.541165,1,
Borsdorf(Sachs),22436,633042,51.345703,12.541165,,
Bottighofen,,488073,47.640705,9.213104,1,
Bottighofen,488073,324698,47.640705,9.213104,,
Bottrop Hbf,,181151,51.509968,6.936692,1,
Bottrop Hbf,181151,171056,51.50945,6.936684,,
Bottrop-Boy,362904,545836,51.537163,6.967729,,
Bottrop-Boy Bf,,362904,51.53663,6.967854,1,
Bottrop-Vonderort,403927,444583,51.501728,6.912294,,
Bous (Saar),,88010,49.27615,6.792276,1,
Bous(Saar),88010,176840,49.276264,6.792134,,1
Bous(Saar),88010,355689,49.276237,6.79208,,2
Boxberg-Wölchingen,49982,629141,49.485596,9.640048,,
"Boxberg-Wölchingen, Bahnhof",,49982,49.485435,9.640091,1,
Bozikov,,561079,50.67878,14.650085,1,
Bozikov,561079,245148,50.678688,14.649959,,
Brachbach,266014,276003,50.822067,7.941758,,
Brachbach Bf,,266014,50.821983,7.941475,1,
Brachelen,,669576,51.007824,6.231463,1,
Brachelen,669576,246846,51.007824,6.231463,,
Brahmsstraße,,221786,49.0033,12.108904,1,
Brake(Unterweser),,95279,53.32881,8.481282,1,
Brake(Unterweser),95279,157047,53.32873,8.481273,,
Brake(b Bielefeld),135941,475791,52.069653,8.604914,,
Brakel(Höxter),616966,515494,51.712166,9.1832,,
"Brakel, Bahnhof",,616966,51.712166,9.183199,1,
Bramsche,113333,393736,52.41085,7.975054,,
Bramsche(Hase),,113333,52.410847,7.974894,1,
Bramstedt(b Syke),,317938,52.87157,8.785919,1,
Bramstedt(b Syke),317938,161744,52.871544,8.785983,,
Brand Tropical Islands,629824,577767,52.029827,13.721686,,2
Brand Tropical Islands,629824,671938,52.029785,13.721552,,1
"Brand, Tropical Islands Bhf",,629824,52.029922,13.721582,1,
Brandenburg Altstadt,67366,572693,52.412148,12.530161,,1
Brandenburg Hbf,421477,208778,52.400276,12.565075,,2
Brandenburg Hbf,421477,354166,52.400066,12.563807,,5
Brandenburg Hbf,421477,392725,52.400135,12.565197,,4
Brandenburg Hbf,421477,587601,52.40043,12.565258,,1
Brandenburg Hbf,421477,589712,52.40021,12.565134,,3
"Brandenburg, Altstadt Bhf",,67366,52.4121,12.530186,1,
"Brandenburg, Görden Bhf",,665343,52.427574,12.50397,1,
"Brandenburg, Hauptbahnhof",,421477,52.400795,12.566036,1,
"Brandenburg, Kirchmöser Bhf",,438846,52.37535,12.422422,1,
Brandoberndorf,242858,253251,50.43162,8.493816,,
Brannenburg,,125084,47.740776,12.106748,1,
Brannenburg,125084,572846,47.741356,12.106464,,
Braubach,420273,164848,50.27414,7.643187,,
Braubach Bf,,420273,50.274136,7.643172,1,
Braunau/Inn,,237616,48.259125,13.047988,1,
Braunau/Inn,237616,121757,48.259125,13.047988,,
Braunfels-Leun/Braunfels Bahnhof,,300530,50.539806,8.366921,1,
Braunsbedra,,285049,51.28878,11.884594,1,
Braunsbedra,285049,290270,51.28878,11.884594,,
Braunsbedra Pfännerhall,,27763,51.289967,11.902683,1,
Braunsbedra Pfännerhall,27763,347319,51.289967,11.902683,,
Braunschweig Hbf,33222,456478,52.252216,10.540295,,
"Braunschweig, Bhf. Gliesmarode",,633643,52.27731,10.549958,1,
"Braunschweig, Hauptbahnhof",,33222,52.252644,10.539547,1,
Braunschweig-Gliesmarode,633643,238439,52.275723,10.551499,,
"Braunsdorf, Bf Braunsdorf-Lichtenwalde",,656044,50.879227,13.011531,1,
"Braunsdorf, Bf Braunsdorf-Lichtenwalde",656044,508254,50.87981,13.011908,,
Brechen-Niederbrechen Bahnhof,,590991,50.359524,8.160377,1,
Brechen-Oberbrechen Bahnhof,,371378,50.354485,8.188597,1,
Breclav,,378716,48.7539,16.893236,1,
Breclav,378716,613700,48.7539,16.893236,,
Breclav(Gr),,340051,48.71265,16.86837,1,
Breclav(Gr),340051,130738,48.71265,16.86837,,
"Bredelar, Bahnhof",,554016,51.41917,8.776567,1,
Bredenbek,,275577,54.31504,9.86694,1,
Bredenbek,275577,278326,54.31504,9.86694,,
Bredstedt,,491168,54.621056,8.970478,1,
Bredstedt,491168,84591,54.621082,8.970362,,
Bregenz,,537816,47.503002,9.739627,1,
Bregenz,537816,423355,47.503002,9.739627,,
Bregenz Hafen,,299697,47.50612,9.748294,1,
Bregenz Hafen,299697,607646,47.50612,9.748294,,
Bregenz Riedenburg,,318136,47.49291,9.721313,1,
Bregenz Riedenburg,318136,268205,47.49291,9.721313,,
Brehna,,322748,51.554382,12.221754,1,
Brehna,322748,27550,51.554382,12.221754,,
Breisach,355151,299768,48.026917,7.58935,,
Breisach Bahnhof,,355151,48.02715,7.589839,1,
Breitenbrunn (Schwab),,94941,48.138588,10.40851,1,
Breitenbrunn(Erzg),325005,95269,50.47708,12.746053,,
Breitenbrunn(Schwab),94941,368168,48.138584,10.408505,,
"Breitenbrunn, Bahnhof",,325005,50.477516,12.745666,1,
Breitendiel,,131880,49.69138,9.225051,1,
Breitendiel,131880,582074,49.691383,9.225052,,
Breitendorf,673513,95362,51.138653,14.622726,,
Breitendorf Bahnhof,,673513,51.138798,14.622444,1,
Breitengüßbach,,555254,49.966827,10.887141,1,
Breitengüßbach,555254,611950,49.96683,10.887135,,
Breitenschützing,,370712,48.078785,13.800888,1,
Breitenschützing,370712,191886,48.078785,13.800888,,
Breitscheidt Bf,,118007,50.74843,7.661471,1,
"Breitscheidt(Altenkirchen, Ww)",118007,360080,50.748436,7.661486,,
Breitungen (Werra),,579128,50.752567,10.322635,1,
Breitungen(Werra),579128,25232,50.752655,10.322706,,
Bremen Hbf,,655965,53.083256,8.813857,1,
Bremen Hbf,655965,178103,53.0835,8.81418,,
Bremen Hbf,655965,262975,53.082993,8.813512,,
Bremen Hbf,655965,286325,53.082947,8.813447,,
Bremen Hbf,655965,322094,53.083073,8.813611,,
Bremen Hbf,655965,341869,53.08342,8.814067,,
Bremen Hbf,655965,38228,53.083565,8.81426,,
Bremen Hbf,655965,474769,53.083275,8.813879,,
Bremen Hbf,655965,476969,53.08319,8.813774,,
Bremen Hbf,655965,70123,53.083355,8.813982,,
Bremen Klinikum Bremen-Nord/Beckedorf,,110023,53.18527,8.595149,1,
Bremen Kreinsloger,,18111,53.18878,8.557861,1,
Bremen Kreinsloger,18111,310841,53.18878,8.557861,,
Bremen Mahndorf,,358794,53.039753,8.944571,1,
Bremen Mühlenstraße,,659453,53.185226,8.571304,1,
Bremen Mühlenstraße,659453,511479,53.185226,8.571304,,
Bremen Neustadt,,274960,53.075985,8.785956,1,
Bremen Neustadt,274960,176262,53.07597,8.786023,,
Bremen Turnerstraße,,478064,53.19324,8.54536,1,
Bremen Turnerstraße,478064,632608,53.193268,8.545422,,
Bremen-Aumund,,2548,53.185143,8.617636,1,
Bremen-Aumund,2548,539182,53.185123,8.617613,,
Bremen-Blumenthal,,295334,53.18365,8.581215,1,
Bremen-Blumenthal,295334,563956,53.18365,8.581215,,
Bremen-Burg,647394,237684,53.16056,8.704497,,
Bremen-Burg,647394,57272,53.16058,8.70472,,
Bremen-Burg,647394,67737,53.16059,8.70485,,
Bremen-Burg,647394,74868,53.16057,8.704635,,
Bremen-Burg(Bahn),,647394,53.160603,8.704685,1,
Bremen-Farge,,471752,53.205177,8.516527,1,
Bremen-Farge,471752,632307,53.205177,8.516527,,
Bremen-Hemelingen,,225802,53.054443,8.886838,1,
Bremen-Hemelingen,225802,411874,53.054455,8.886872,,
Bremen-Lesum,,459398,53.170715,8.686069,1,
Bremen-Lesum,459398,253221,53.17068,8.686992,,
Bremen-Mahndorf,358794,341462,53.039803,8.944543,,
Bremen-Mahndorf,358794,550366,53.039703,8.944599,,
Bremen-Oberneuland,,253397,53.087166,8.937923,1,
Bremen-Oberneuland,253397,264535,53.086697,8.93998,,
Bremen-Oslebshausen,,628348,53.135307,8.741025,1,
Bremen-Oslebshausen,628348,251602,53.135273,8.741011,,
Bremen-Schönebeck,,13340,53.172783,8.649134,1,
Bremen-Schönebeck,13340,36643,53.17274,8.650575,,
Bremen-Sebaldsbrück,679671,212634,53.061253,8.887667,,
Bremen-Sebaldsbrück,679671,576766,53.061203,8.887584,,
Bremen-Sebaldsbrück (Zug),,679671,53.061226,8.887626,1,
Bremen-St Magnus,672310,196551,53.17161,8.66969,,
Bremen-St. Magnus,,672310,53.171574,8.669685,1,
Bremen-Vegesack,,454212,53.16982,8.629981,1,
Bremen-Vegesack,454212,73486,53.169796,8.630008,,
Bremen-Walle,,234828,53.103905,8.786171,1,
Bremen-Walle,234828,379540,53.103886,8.786104,,
Bremerhaven Hbf,,230478,53.534943,8.599577,1,
Bremerhaven Hbf,230478,448422,53.53494,8.599521,,
Bremerhaven-Lehe,,34650,53.566525,8.600769,1,
Bremerhaven-Lehe,34650,214830,53.566525,8.600853,,
Bremerhaven-Lehe,34650,92165,53.566525,8.600685,,
Bremerhaven-Wulsdorf,,261009,53.50881,8.61173,1,
Bremerhaven-Wulsdorf,261009,24872,53.508766,8.611898,,
Bremervörde,,518279,53.483185,9.139755,1,
Bremervörde,518279,624515,53.483135,9.139716,,
Brennero/Brenner,,516331,47.002342,11.505426,1,
Brennero/Brenner,516331,225087,47.002342,11.505426,,
Brennet Bahnhof,,676982,47.58084,7.910573,1,
Bressanone/Brixen,,492732,46.709896,11.649764,1,
Bressanone/Brixen,492732,452980,46.709896,11.649764,,
Bressoux,,456012,50.644505,5.612652,1,
Bressoux,456012,620126,50.644505,5.612652,,
"Brest, Brest-Aspe",,213986,53.46052,9.383137,1,
Brest-Aspe,213986,598819,53.46059,9.382339,,
Breternitz,,427731,50.61628,11.405883,1,
Breternitz,427731,590098,50.61631,11.405863,,
Bretleben,,183379,51.340748,11.240842,1,
Bretleben,183379,528093,51.340744,11.240839,,
Bretten,,127841,49.037178,8.693275,1,
Bretten,127841,247726,49.0369,8.693448,,
Bretten Kupferhälde,,601653,49.037106,8.723648,1,
Bretten Kupferhälde,601653,119708,49.036987,8.723679,,
Bretten Rechberg,,86281,49.03301,8.701513,1,
Bretten Rechberg,86281,565786,49.032597,8.701614,,
Bretten Schulzentrum,,76281,49.031883,8.718428,1,
Bretten Schulzentrum,76281,587066,49.03177,8.718231,,
Bretten Stadtmitte,,373943,49.033897,8.702968,1,
Bretten Stadtmitte,373943,363351,49.033993,8.702809,,
Bretten Wannenweg,,129049,49.03038,8.709328,1,
Bretten Wannenweg,129049,484028,49.030464,8.709122,,
Bretten-Rinklingen,,282155,49.03669,8.673683,1,
Bretten-Ruit,,356985,49.00941,8.722075,1,
Bretten-Ruit,356985,58526,49.00946,8.722058,,
Brettorf,,346504,52.967113,8.447039,1,
Brettorf,346504,37524,52.967113,8.447039,,
"Bretzenheim (Nahe), Bahnhof",,630829,49.874233,7.898257,1,
Bretzenheim(Nahe),630829,151790,49.874588,7.898692,,
Bretzfeld,,502277,49.172916,9.440476,1,
Bretzfeld,502277,442300,49.17274,9.440302,,
Breyell,107795,521357,51.294617,6.241174,,
Brezina n.Jizerou,,294180,50.545635,15.036109,1,
Brezina n.Jizerou,294180,582360,50.545635,15.036109,,
Breziny u Decina,,585069,50.761,14.243957,1,
Breziny u Decina,585069,405588,50.761,14.243957,,
Brezno u Mlada Boleslavi,,433043,50.413685,15.005342,1,
Brezno u Mlada Boleslavi,433043,664491,50.413597,15.00553,,
"Briesen (Mark), Bahnhof",,125771,52.346497,14.281342,1,
Briesen(Mark),125771,553796,52.34649,14.28143,,2
Briesen(Mark),125771,624330,52.346424,14.281397,,1
"Brieskow-Finkenheerd, Finkenheerd Bhf",,356644,52.249264,14.5687,1,
"Brieskow-Finkenheerd, Kraftwerk Finkenheerd Bhf",,289721,52.263268,14.575663,1,
Brigachtal Kirchdorf,,630547,48.014347,8.467825,1,
Brigachtal Kirchdorf,630547,197314,48.014343,8.467807,,
Brigachtal Klengen,,469632,48.00738,8.465813,1,
Brigachtal Klengen,469632,237302,48.007366,8.465779,,
Brilon Wald,361143,230546,51.34916,8.576073,,
"Brilon Wald, Bahnhof",,361143,51.34916,8.576072,1,
Brilon-Hoppecke,385095,641408,51.37806,8.640059,,
"Brilon-Stadt, Bahnhof",,438570,51.399063,8.575291,1,
