airline_iata,airline_id,origin_iata,origin_airport_id,destination_iata,destination_airport_id,codeshare,stops,equipment,origin_name,origin_city,origin_country,origin_latitude,origin_longitude,destination_name,destination_city,destination_country,destination_latitude,destination_longitude,air_distance_km,route_pair
X3,2681.0,MAH,1231.0,HAJ,352.0,,0,73H,Menorca Airport,Mahón (Maó),ES,39.862598,4.21865,Hannover Airport,Hannover,DE,52.461102,9.68508,1461.7,MAH-HAJ
X3,2681.0,MAH,1231.0,HAM,342.0,,0,73H,Menorca Airport,Mahón (Maó),ES,39.862598,4.21865,Hamburg Helmut Schmidt Airport,Hamburg,DE,53.630402,9.98823,1591.5,MAH-HAM
X3,2681.0,MAH,1231.0,STR,350.0,,0,73H,Menorca Airport,Mahón (Maó),ES,39.862598,4.21865,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,1058.7,MAH-STR
X3,2681.0,MUC,346.0,CFU,1460.0,,0,73H,Munich Airport,Munich,DE,48.353802,11.7861,Corfu Ioannis Kapodistrias International Airport,Kerkyra (Corfu),GR,39.60145,19.912179,1169.0,MUC-CFU
X3,2681.0,MUC,346.0,DUS,345.0,,0,73H,Munich Airport,Munich,DE,48.353802,11.7861,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,485.8,MUC-DUS
X3,2681.0,MUC,346.0,FAO,1626.0,,0,73H,Munich Airport,Munich,DE,48.353802,11.7861,Faro - Gago Coutinho International Airport,Faro,PT,37.015909,-7.970939,2038.4,MUC-FAO
X3,2681.0,MUC,346.0,HER,1452.0,,0,73H,Munich Airport,Munich,DE,48.353802,11.7861,Heraklion International Nikos Kazantzakis Airport,Heraklion,GR,35.339699,25.1803,1817.8,MUC-HER
X3,2681.0,MUC,346.0,PMI,3998.0,,0,73H,Munich Airport,Munich,DE,48.353802,11.7861,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,1215.7,MUC-PMI
X3,2681.0,MUC,346.0,XRY,1226.0,,0,73H,Munich Airport,Munich,DE,48.353802,11.7861,Jerez Airport,Jerez de la Frontera,ES,36.744598,-6.06011,1941.6,MUC-XRY
X3,2681.0,NUE,347.0,HER,1452.0,,0,73H,Nuremberg Airport,Nuremberg,DE,49.498699,11.078056,Heraklion International Nikos Kazantzakis Airport,Heraklion,GR,35.339699,25.1803,1947.2,NUE-HER
X3,2681.0,NUE,347.0,PMI,3998.0,,0,73H,Nuremberg Airport,Nuremberg,DE,49.498699,11.078056,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,1286.8,NUE-PMI
X3,2681.0,PMI,3998.0,BSL,1423.0,,0,73H,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,EuroAirport Basel–Mulhouse–Freiburg,Bâle / Mulhouse,FR,47.60068,7.521117,973.9,PMI-BSL
X3,2681.0,PMI,3998.0,CGN,344.0,,0,73H,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,Cologne Bonn Airport,Köln (Cologne),DE,50.865898,7.14274,1303.9,PMI-CGN
X3,2681.0,PMI,3998.0,DUS,345.0,,0,73H,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,1342.0,PMI-DUS
X3,2681.0,PMI,3998.0,FMM,3986.0,,0,73H,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,Memmingen Allgau Airport,Memmingen,DE,47.988092,10.238248,1113.5,PMI-FMM
X3,2681.0,PMI,3998.0,FRA,340.0,,0,73H,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,1251.1,PMI-FRA
X3,2681.0,PMI,3998.0,HAJ,352.0,,0,73H,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,Hannover Airport,Hannover,DE,52.461102,9.68508,1530.7,PMI-HAJ
X3,2681.0,PMI,3998.0,MUC,346.0,,0,73H,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,Munich Airport,Munich,DE,48.353802,11.7861,1215.7,PMI-MUC
X3,2681.0,PMI,3998.0,NUE,347.0,,0,73H,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,Nuremberg Airport,Nuremberg,DE,49.498699,11.078056,1286.8,PMI-NUE
X3,2681.0,PMI,3998.0,STR,350.0,,0,73H,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,1139.3,PMI-STR
X3,2681.0,STR,350.0,CFU,1460.0,,0,73H,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,Corfu Ioannis Kapodistrias International Airport,Kerkyra (Corfu),GR,39.60145,19.912179,1319.8,STR-CFU
X3,2681.0,STR,350.0,FAO,1626.0,,0,73H,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,Faro - Gago Coutinho International Airport,Faro,PT,37.015909,-7.970939,1902.1,STR-FAO
X3,2681.0,STR,350.0,FNC,4091.0,,0,73H,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,Cristiano Ronaldo International Airport,Funchal,PT,32.697812,-16.774613,2798.1,STR-FNC
X3,2681.0,STR,350.0,HER,1452.0,,0,73H,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,Heraklion International Nikos Kazantzakis Airport,Heraklion,GR,35.339699,25.1803,1977.3,STR-HER
X3,2681.0,STR,350.0,MAH,1231.0,,0,73H,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,Menorca Airport,Mahón (Maó),ES,39.862598,4.21865,1058.7,STR-MAH
X3,2681.0,STR,350.0,MUC,346.0,,0,73H,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,Munich Airport,Munich,DE,48.353802,11.7861,192.5,STR-MUC
X3,2681.0,STR,350.0,PMI,3998.0,,0,73H,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,1139.3,STR-PMI
X3,2681.0,STR,350.0,XRY,1226.0,,0,73H,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,Jerez Airport,Jerez de la Frontera,ES,36.744598,-6.06011,1816.2,STR-XRY
X3,2681.0,XRY,1226.0,DUS,345.0,,0,73H,Jerez Airport,Jerez de la Frontera,ES,36.744598,-6.06011,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,1908.9,XRY-DUS
X3,2681.0,XRY,1226.0,FRA,340.0,,0,73H,Jerez Airport,Jerez de la Frontera,ES,36.744598,-6.06011,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,1884.2,XRY-FRA
X3,2681.0,XRY,1226.0,HAJ,352.0,,0,73H,Jerez Airport,Jerez de la Frontera,ES,36.744598,-6.06011,Hannover Airport,Hannover,DE,52.461102,9.68508,2136.5,XRY-HAJ
X3,2681.0,XRY,1226.0,HAM,342.0,,0,73H,Jerez Airport,Jerez de la Frontera,ES,36.744598,-6.06011,Hamburg Helmut Schmidt Airport,Hamburg,DE,53.630402,9.98823,2248.5,XRY-HAM
X3,2681.0,XRY,1226.0,MUC,346.0,,0,73H,Jerez Airport,Jerez de la Frontera,ES,36.744598,-6.06011,Munich Airport,Munich,DE,48.353802,11.7861,1941.6,XRY-MUC
X3,2681.0,XRY,1226.0,STR,350.0,,0,73H,Jerez Airport,Jerez de la Frontera,ES,36.744598,-6.06011,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,1816.2,XRY-STR
XK,1909.0,AJA,1324.0,LGG,309.0,,0,320,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,Liège Airport,Grâce-Hollogne,BE,50.638574,5.443897,1002.6,AJA-LGG
XK,1909.0,AJA,1324.0,LYS,1335.0,,0,320,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,Lyon Saint-Exupéry Airport,"Colombier-Saugnieu, Rhône",FR,45.725996,5.090139,517.1,AJA-LYS
XK,1909.0,AJA,1324.0,MRS,1353.0,,0,320 AT7,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",FR,43.438088,5.2125,338.3,AJA-MRS
XK,1909.0,AJA,1324.0,NCE,1354.0,,0,AT7,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,43.658401,7.21587,232.3,AJA-NCE
XK,1909.0,AJA,1324.0,NTE,1418.0,,0,320,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,Nantes Atlantique Airport,Nantes,FR,47.153198,-1.61073,1008.3,AJA-NTE
XK,1909.0,AJA,1324.0,ORY,1386.0,,0,319,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,48.729499,2.358963,908.4,AJA-ORY
XK,1909.0,AJA,1324.0,TLS,1273.0,,0,320,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,Toulouse-Blagnac Airport,Toulouse/Blagnac,FR,43.629101,1.36382,635.8,AJA-TLS
XK,1909.0,BIA,1321.0,LGG,309.0,,0,320,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,Liège Airport,Grâce-Hollogne,BE,50.638574,5.443897,950.2,BIA-LGG
XK,1909.0,BIA,1321.0,LYS,1335.0,,0,320,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,Lyon Saint-Exupéry Airport,"Colombier-Saugnieu, Rhône",FR,45.725996,5.090139,497.3,BIA-LYS
XK,1909.0,BIA,1321.0,MRS,1353.0,,0,320,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",FR,43.438088,5.2125,361.0,BIA-MRS
XK,1909.0,BIA,1321.0,NCE,1354.0,,0,AT7,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,43.658401,7.21587,221.4,BIA-NCE
XK,1909.0,BIA,1321.0,NTE,1418.0,,0,320,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,Nantes Atlantique Airport,Nantes,FR,47.153198,-1.61073,1011.8,BIA-NTE
XK,1909.0,BIA,1321.0,ORY,1386.0,,0,319,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,48.729499,2.358963,881.5,BIA-ORY
XK,1909.0,CLY,1322.0,MRS,1353.0,,0,AT7,Calvi Sainte Catherine Airport,Calvi,FR,42.530422,8.792984,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",FR,43.438088,5.2125,308.2,CLY-MRS
XK,1909.0,CLY,1322.0,NCE,1354.0,,0,AT7,Calvi Sainte Catherine Airport,Calvi,FR,42.530422,8.792984,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,43.658401,7.21587,179.2,CLY-NCE
XK,1909.0,CLY,1322.0,ORY,1386.0,,0,319,Calvi Sainte Catherine Airport,Calvi,FR,42.530422,8.792984,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,48.729499,2.358963,851.1,CLY-ORY
XK,1909.0,FSC,1323.0,MRS,1353.0,,0,AT7,Figari Sud-Corse Airport,Figari,FR,41.50185,9.097092,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",FR,43.438088,5.2125,384.5,FSC-MRS
XK,1909.0,FSC,1323.0,NCE,1354.0,,0,AT7,Figari Sud-Corse Airport,Figari,FR,41.50185,9.097092,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,43.658401,7.21587,285.0,FSC-NCE
XK,1909.0,FSC,1323.0,ORY,1386.0,,0,320,Figari Sud-Corse Airport,Figari,FR,41.50185,9.097092,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,48.729499,2.358963,961.1,FSC-ORY
XK,1909.0,LGG,309.0,AJA,1324.0,,0,320,Liège Airport,Grâce-Hollogne,BE,50.638574,5.443897,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,1002.6,LGG-AJA
XK,1909.0,LGG,309.0,BIA,1321.0,,0,320,Liège Airport,Grâce-Hollogne,BE,50.638574,5.443897,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,950.2,LGG-BIA
XK,1909.0,LYS,1335.0,AJA,1324.0,,0,320,Lyon Saint-Exupéry Airport,"Colombier-Saugnieu, Rhône",FR,45.725996,5.090139,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,517.1,LYS-AJA
XK,1909.0,LYS,1335.0,BIA,1321.0,,0,320,Lyon Saint-Exupéry Airport,"Colombier-Saugnieu, Rhône",FR,45.725996,5.090139,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,497.3,LYS-BIA
XK,1909.0,MRS,1353.0,AJA,1324.0,,0,320 AT7,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",FR,43.438088,5.2125,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,338.3,MRS-AJA
XK,1909.0,MRS,1353.0,BIA,1321.0,,0,320,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",FR,43.438088,5.2125,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,361.0,MRS-BIA
XK,1909.0,MRS,1353.0,CLY,1322.0,,0,AT7,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",FR,43.438088,5.2125,Calvi Sainte Catherine Airport,Calvi,FR,42.530422,8.792984,308.2,MRS-CLY
XK,1909.0,MRS,1353.0,FSC,1323.0,,0,AT7,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",FR,43.438088,5.2125,Figari Sud-Corse Airport,Figari,FR,41.50185,9.097092,384.5,MRS-FSC
XK,1909.0,MRS,1353.0,MXP,1524.0,,0,AT7,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",FR,43.438088,5.2125,Milan Malpensa International Airport,Ferno (VA),IT,45.6306,8.72811,370.2,MRS-MXP
XK,1909.0,MXP,1524.0,MRS,1353.0,,0,AT7,Milan Malpensa International Airport,Ferno (VA),IT,45.6306,8.72811,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",FR,43.438088,5.2125,370.2,MXP-MRS
XK,1909.0,NCE,1354.0,AJA,1324.0,,0,AT7,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,43.658401,7.21587,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,232.3,NCE-AJA
XK,1909.0,NCE,1354.0,BIA,1321.0,,0,AT7,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,43.658401,7.21587,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,221.4,NCE-BIA
XK,1909.0,NCE,1354.0,CLY,1322.0,,0,AT7,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,43.658401,7.21587,Calvi Sainte Catherine Airport,Calvi,FR,42.530422,8.792984,179.2,NCE-CLY
XK,1909.0,NCE,1354.0,FSC,1323.0,,0,AT7,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,43.658401,7.21587,Figari Sud-Corse Airport,Figari,FR,41.50185,9.097092,285.0,NCE-FSC
XK,1909.0,NTE,1418.0,AJA,1324.0,,0,320,Nantes Atlantique Airport,Nantes,FR,47.153198,-1.61073,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,1008.3,NTE-AJA
XK,1909.0,NTE,1418.0,BIA,1321.0,,0,320,Nantes Atlantique Airport,Nantes,FR,47.153198,-1.61073,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,1011.8,NTE-BIA
XK,1909.0,ORY,1386.0,AJA,1324.0,,0,319,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,48.729499,2.358963,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,908.4,ORY-AJA
XK,1909.0,ORY,1386.0,BIA,1321.0,,0,319,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,48.729499,2.358963,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,881.5,ORY-BIA
XK,1909.0,ORY,1386.0,CLY,1322.0,,0,319,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,48.729499,2.358963,Calvi Sainte Catherine Airport,Calvi,FR,42.530422,8.792984,851.1,ORY-CLY
XK,1909.0,ORY,1386.0,FSC,1323.0,,0,320,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,48.729499,2.358963,Figari Sud-Corse Airport,Figari,FR,41.50185,9.097092,961.1,ORY-FSC
XK,1909.0,TLS,1273.0,AJA,1324.0,,0,320,Toulouse-Blagnac Airport,Toulouse/Blagnac,FR,43.629101,1.36382,Ajaccio Napoléon Bonaparte airport,Ajaccio,FR,41.923599,8.80292,635.8,TLS-AJA
XQ,4573.0,LNZ,1611.0,SZG,1612.0,,0,738,Linz-Hörsching Airport,Linz,AT,48.235362,14.188128,Salzburg Airport,Salzburg,AT,47.793301,13.0043,100.8,LNZ-SZG
Y7,13088.0,AER,2965.0,DME,4029.0,,0,738,Sochi International Airport,Sochi,RU,43.449902,39.9566,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,1337.9,AER-DME
Y7,13088.0,EGO,6156.0,GOJ,4274.0,,0,738,Belgorod International Airport,Belgorod,RU,50.643798828125,36.5900993347168,Nizhny Novgorod / Strigino International Airport,Nizhny Novgorod,RU,56.227351,43.785152,781.8,EGO-GOJ
Y7,13088.0,GOJ,4274.0,EGO,6156.0,,0,738,Nizhny Novgorod / Strigino International Airport,Nizhny Novgorod,RU,56.227351,43.785152,Belgorod International Airport,Belgorod,RU,50.643798828125,36.5900993347168,781.8,GOJ-EGO
Y7,13088.0,KRR,2960.0,OVB,4078.0,,0,738,Krasnodar Pashkovsky International Airport,Krasnodar,RU,45.034465,39.174215,Novosibirsk Tolmachevo Airport,Novosibirsk,RU,55.019756,82.618675,3234.6,KRR-OVB
Y7,13088.0,KUF,2993.0,ROV,2964.0,,0,738,Kurumoch International Airport,Samara,RU,53.504902,50.164299,Platov International Airport,Rostov-on-Don,RU,47.493888,39.924722,983.8,KUF-ROV
Y7,13088.0,OVB,4078.0,KRR,2960.0,,0,738,Novosibirsk Tolmachevo Airport,Novosibirsk,RU,55.019756,82.618675,Krasnodar Pashkovsky International Airport,Krasnodar,RU,45.034465,39.174215,3234.6,OVB-KRR
Y7,13088.0,ROV,2964.0,KUF,2993.0,,0,738,Platov International Airport,Rostov-on-Don,RU,47.493888,39.924722,Kurumoch International Airport,Samara,RU,53.504902,50.164299,983.8,ROV-KUF
YC,9828.0,DME,4029.0,TIV,1743.0,,0,320 321,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,Tivat Airport,Tivat,ME,42.404701,18.723301,2001.1,DME-TIV
YC,9828.0,DME,4029.0,UFA,2992.0,,0,CR2,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,Ufa International Airport,Ufa,RU,54.557498931885,55.874401092529,1147.1,DME-UFA
YC,9828.0,TIV,1743.0,DME,4029.0,,0,320 321,Tivat Airport,Tivat,ME,42.404701,18.723301,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,2001.1,TIV-DME
YC,9828.0,UFA,2992.0,DME,4029.0,,0,CR2,Ufa International Airport,Ufa,RU,54.557498931885,55.874401092529,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,1147.1,UFA-DME
YM,3539.0,BEG,1739.0,TGD,1741.0,,0,100,Belgrade Nikola Tesla Airport,Belgrade,RS,44.818401,20.309099,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,286.4,BEG-TGD
YM,3539.0,BEG,1739.0,TIV,1743.0,,0,100,Belgrade Nikola Tesla Airport,Belgrade,RS,44.818401,20.309099,Tivat Airport,Tivat,ME,42.404701,18.723301,297.2,BEG-TIV
YM,3539.0,CDG,1382.0,TGD,1741.0,,0,100,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,1488.4,CDG-TGD
YM,3539.0,CDG,1382.0,TIV,1743.0,,0,100,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,Tivat Airport,Tivat,ME,42.404701,18.723301,1450.2,CDG-TIV
YM,3539.0,DME,4029.0,TGD,1741.0,,0,E95,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,1979.1,DME-TGD
YM,3539.0,DME,4029.0,TIV,1743.0,,0,E95,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,Tivat Airport,Tivat,ME,42.404701,18.723301,2001.1,DME-TIV
YM,3539.0,DUS,345.0,TGD,1741.0,,0,100,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,1370.5,DUS-TGD
YM,3539.0,FCO,1555.0,TGD,1741.0,,0,E75 100,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,580.8,FCO-TGD
YM,3539.0,FRA,340.0,TGD,1741.0,,0,100,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,1182.8,FRA-TGD
YM,3539.0,LGW,502.0,TIV,1743.0,,0,100,London Gatwick Airport,London,GB,51.148744,-0.185739,Tivat Airport,Tivat,ME,42.404701,18.723301,1729.5,LGW-TIV
YM,3539.0,LJU,1569.0,TGD,1741.0,,0,100,Ljubljana Jože Pučnik Airport,Zgornji Brnik,SI,46.223701,14.4576,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,574.4,LJU-TGD
YM,3539.0,TGD,1741.0,BEG,1739.0,,0,100,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,Belgrade Nikola Tesla Airport,Belgrade,RS,44.818401,20.309099,286.4,TGD-BEG
YM,3539.0,TGD,1741.0,CDG,1382.0,,0,100,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,1488.4,TGD-CDG
YM,3539.0,TGD,1741.0,DME,4029.0,,0,E95,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,1979.1,TGD-DME
YM,3539.0,TGD,1741.0,DUS,345.0,,0,100,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,1370.5,TGD-DUS
YM,3539.0,TGD,1741.0,FCO,1555.0,,0,E75 100,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,580.8,TGD-FCO
YM,3539.0,TGD,1741.0,FRA,340.0,,0,100,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,1182.8,TGD-FRA
YM,3539.0,TGD,1741.0,LJU,1569.0,,0,100,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,Ljubljana Jože Pučnik Airport,Zgornji Brnik,SI,46.223701,14.4576,574.4,TGD-LJU
YM,3539.0,TGD,1741.0,VIE,1613.0,,0,100,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,Vienna International Airport,Vienna,AT,48.110298,16.5697,673.0,TGD-VIE
YM,3539.0,TGD,1741.0,ZRH,1678.0,,0,100,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,Zürich Airport,Zurich,CH,47.458056,8.548056,1014.4,TGD-ZRH
YM,3539.0,TIV,1743.0,BEG,1739.0,,0,100,Tivat Airport,Tivat,ME,42.404701,18.723301,Belgrade Nikola Tesla Airport,Belgrade,RS,44.818401,20.309099,297.2,TIV-BEG
YM,3539.0,TIV,1743.0,CDG,1382.0,,0,100,Tivat Airport,Tivat,ME,42.404701,18.723301,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,1450.2,TIV-CDG
YM,3539.0,TIV,1743.0,DME,4029.0,,0,E95,Tivat Airport,Tivat,ME,42.404701,18.723301,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,2001.1,TIV-DME
YM,3539.0,TIV,1743.0,LGW,502.0,,0,100,Tivat Airport,Tivat,ME,42.404701,18.723301,London Gatwick Airport,London,GB,51.148744,-0.185739,1729.5,TIV-LGW
YM,3539.0,VIE,1613.0,TGD,1741.0,,0,100,Vienna International Airport,Vienna,AT,48.110298,16.5697,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,673.0,VIE-TGD
YM,3539.0,ZRH,1678.0,TGD,1741.0,,0,100,Zürich Airport,Zurich,CH,47.458056,8.548056,Podgorica Airport / Podgorica Golubovci Airbase,Podgorica,ME,42.359402,19.2519,1014.4,ZRH-TGD
YQ,16882.0,DME,4029.0,EGO,6156.0,,0,SFB,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,Belgorod International Airport,Belgorod,RU,50.643798828125,36.5900993347168,537.1,DME-EGO
YQ,16882.0,DME,4029.0,VOZ,2987.0,,0,S20,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,Voronezh International Airport,Voronezh,RU,51.814324,39.230948,409.1,DME-VOZ
YQ,16882.0,EGO,6156.0,DME,4029.0,,0,SFB,Belgorod International Airport,Belgorod,RU,50.643798828125,36.5900993347168,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,537.1,EGO-DME
YQ,16882.0,EGO,6156.0,LED,2948.0,,0,S20,Belgorod International Airport,Belgorod,RU,50.643798828125,36.5900993347168,Pulkovo Airport,St. Petersburg,RU,59.800301,30.262501,1093.2,EGO-LED
YQ,16882.0,LED,2948.0,EGO,6156.0,,0,S20,Pulkovo Airport,St. Petersburg,RU,59.800301,30.262501,Belgorod International Airport,Belgorod,RU,50.643798828125,36.5900993347168,1093.2,LED-EGO
YQ,16882.0,LED,2948.0,VNO,3959.0,,0,S20,Pulkovo Airport,St. Petersburg,RU,59.800301,30.262501,Vilnius International Airport,Vilnius,LT,54.634102,25.285801,647.5,LED-VNO
YQ,16882.0,LED,2948.0,VOZ,2987.0,,0,S20,Pulkovo Airport,St. Petersburg,RU,59.800301,30.262501,Voronezh International Airport,Voronezh,RU,51.814324,39.230948,1048.0,LED-VOZ
YQ,16882.0,MUC,346.0,VOZ,2987.0,,0,S20,Munich Airport,Munich,DE,48.353802,11.7861,Voronezh International Airport,Voronezh,RU,51.814324,39.230948,1983.2,MUC-VOZ
YQ,16882.0,VNO,3959.0,LED,2948.0,,0,S20,Vilnius International Airport,Vilnius,LT,54.634102,25.285801,Pulkovo Airport,St. Petersburg,RU,59.800301,30.262501,647.5,VNO-LED
YQ,16882.0,VOZ,2987.0,DME,4029.0,,0,S20,Voronezh International Airport,Voronezh,RU,51.814324,39.230948,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,409.1,VOZ-DME
