route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
1,NMBS/SNCB,L,Malines -- Muizen,,100,,,
10,NMBS/SNCB,L,Anvers-Central -- Gand-Saint-Pierre,,100,,,
100,NMBS/SNCB,L,Liège-Guillemins -- Glons,,100,,,
1000,NMBS/SNCB,BUS,Hasselt -- Louvain,,700,,,
1001,NMBS/SNCB,BUS,Tirlemont -- Liège-Guillemins,,700,,,
1002,NMBS/SNCB,BUS,Tirlemont -- Ans,,700,,,
1003,NMBS/SNCB,BUS,Grammont -- Denderleeuw,,700,,,
1004,NMBS/SNCB,BUS,Audenarde -- Zottegem,,700,,,
1005,NMBS/SNCB,BUS,Hasselt -- Tongres,,700,,,
1006,NMBS/SNCB,BUS,Mons -- Quiévrain,,700,,,
1007,NMBS/SNCB,BUS,Hasselt -- Diest,,700,,,
1008,NMBS/SNCB,BUS,Diest -- Aarschot,,700,,,
1009,NMBS/SNCB,BUS,Braine-le-Comte -- Saint-Ghislain,,700,,,
101,NMBS/SNCB,L,Anvers-Noorderdokken -- Puurs,,100,,,
1010,NMBS/SNCB,BUS,Mons -- Braine-le-Comte,,700,,,
1011,NMBS/SNCB,BUS,Hal -- Mons,,700,,,
1012,NMBS/SNCB,BUS,Bruxelles-Midi -- Nivelles,,700,,,
1013,NMBS/SNCB,BUS,Gand-Saint-Pierre -- Zottegem,,700,,,
1014,NMBS/SNCB,BUS,Zottegem -- Grammont,,700,,,
1015,NMBS/SNCB,BUS,Hal -- Enghien,,700,,,
1016,NMBS/SNCB,BUS,Bruxelles-Midi -- Enghien,,700,,,
1017,NMBS/SNCB,BUS,Ath -- Leuze,,700,,,
1018,NMBS/SNCB,BUS,Tournai -- Ath,,700,,,
1019,NMBS/SNCB,BUS,Enghien -- Ath,,700,,,
102,NMBS/SNCB,L,Boom -- Hoboken-Polder,,100,,,
1020,NMBS/SNCB,BUS,Bruxelles-Midi -- Ath,,700,,,
1021,NMBS/SNCB,BUS,Enghien -- Grammont,,700,,,
1022,NMBS/SNCB,BUS,Hal -- Tournai,,700,,,
1023,NMBS/SNCB,BUS,Anvers-Central -- Malines,,700,,,
1024,NMBS/SNCB,BUS,Schaerbeek -- Anvers-Central,,700,,,
1025,NMBS/SNCB,BUS,Anvers-Central -- Kontich-Lint,,700,,,
1026,NMBS/SNCB,BUS,Bruxelles-Midi -- Anvers-Central,,700,,,
1027,NMBS/SNCB,BUS,Vilvorde -- Bruxelles-Nord,,700,,,
1028,NMBS/SNCB,BUS,Bruxelles-Midi -- Luttre,,700,,,
1029,NMBS/SNCB,BUS,Jette -- Denderleeuw,,700,,,
103,NMBS/SNCB,L,Anvers-Berchem -- Lierre,,100,,,
1030,NMBS/SNCB,BUS,Jette -- Alost,,700,,,
1031,NMBS/SNCB,BUS,Gand-Saint-Pierre -- Denderleeuw,,700,,,
1032,NMBS/SNCB,BUS,Namur -- Marloie,,700,,,
1033,NMBS/SNCB,BUS,Marloie -- Ciney,,700,,,
1034,NMBS/SNCB,BUS,Arlon -- Marbehan,,700,,,
1035,NMBS/SNCB,BUS,Namur -- Ciney,,700,,,
1036,NMBS/SNCB,BUS,Ottignies -- Gembloux,,700,,,
1037,NMBS/SNCB,BUS,Luxembourg (LU) -- Marbehan,,700,,,
1038,NMBS/SNCB,BUS,Luxembourg (LU) -- Ciney,,700,,,
1039,NMBS/SNCB,BUS,Namur -- Rochefort-Jemelle,,700,,,
104,NMBS/SNCB,IC,Malines -- Louvain,,103,,,
1040,NMBS/SNCB,BUS,Rochefort-Jemelle -- Ciney,,700,,,
1041,NMBS/SNCB,BUS,Ottignies -- Namur,,700,,,
1042,NMBS/SNCB,BUS,Audenarde -- Courtrai,,700,,,
1043,NMBS/SNCB,BUS,Burst -- Denderleeuw,,700,,,
1044,NMBS/SNCB,BUS,Zottegem -- Denderleeuw,,700,,,
1045,NMBS/SNCB,BUS,Audenarde -- Denderleeuw,,700,,,
1046,NMBS/SNCB,BUS,Courtrai -- Roulers,,700,,,
1047,NMBS/SNCB,BUS,Bruges -- Lichtervelde,,700,,,
1048,NMBS/SNCB,BUS,Bruxelles-Midi -- Zottegem,,700,,,
1049,NMBS/SNCB,BUS,Anvers-Berchem -- Hoboken-Polder,,700,,,
105,NMBS/SNCB,L,Louvain -- Sint-Joris-Weert,,100,,,
1050,NMBS/SNCB,BUS,Liège-Guillemins -- Huy,,700,,,
1051,NMBS/SNCB,BUS,Hasselt -- Schulen,,700,,,
1052,NMBS/SNCB,BUS,Namur -- Dinant,,700,,,
1053,NMBS/SNCB,BUS,Yvoir -- Gendron-Celles,,700,,,
1054,NMBS/SNCB,BUS,Dinant -- Yvoir,,700,,,
1055,NMBS/SNCB,BUS,Gembloux -- Namur,,700,,,
1056,NMBS/SNCB,BUS,Anvers-Central -- Essen,,700,,,
1057,NMBS/SNCB,BUS,Anvers-Noorderdokken -- Essen,,700,,,
1058,NMBS/SNCB,BUS,Anvers-Berchem -- Puurs,,700,,,
1059,NMBS/SNCB,BUS,Anvers-Sud -- Puurs,,700,,,
106,NMBS/SNCB,IC,Louvain -- Landen,,103,,,
1060,NMBS/SNCB,BUS,Anvers-Central -- Puurs,,700,,,
1061,NMBS/SNCB,BUS,Hasselt -- Aarschot,,700,,,
1062,NMBS/SNCB,BUS,Diest -- Louvain,,700,,,
1063,NMBS/SNCB,BUS,Willebroek -- Louvain,,700,,,
1064,NMBS/SNCB,BUS,Malines -- Willebroek,,700,,,
1065,NMBS/SNCB,BUS,Puurs -- Saint-Nicolas,,700,,,
1066,NMBS/SNCB,BUS,Saint-Nicolas -- Tamise,,700,,,
1067,NMBS/SNCB,BUS,Malines -- Puurs,,700,,,
1068,NMBS/SNCB,BUS,Malines -- Saint-Nicolas,,700,,,
1069,NMBS/SNCB,BUS,Bruges -- Knokke,,700,,,
107,NMBS/SNCB,IC,Bruxelles-Midi -- Anvers-Central,,103,,,
1070,NMBS/SNCB,BUS,Louvain -- Ans,,700,,,
1071,NMBS/SNCB,BUS,Anvers-Central -- Aarschot,,700,,,
1072,NMBS/SNCB,BUS,Lierre -- Aarschot,,700,,,
1073,NMBS/SNCB,BUS,Lierre -- Heist-op-den-Berg,,700,,,
1074,NMBS/SNCB,BUS,Heist-op-den-Berg -- Aarschot,,700,,,
1075,NMBS/SNCB,BUS,Louvain -- Aarschot,,700,,,
1076,NMBS/SNCB,BUS,Lierre -- Louvain,,700,,,
1077,NMBS/SNCB,BUS,Anvers-Central -- Heist-op-den-Berg,,700,,,
1078,NMBS/SNCB,BUS,La Panne -- Dixmude,,700,,,
1079,NMBS/SNCB,BUS,Ottignies -- Sint-Joris-Weert,,700,,,
108,NMBS/SNCB,L,Bruxelles-Nord -- Anvers-Central,,100,,,
1080,NMBS/SNCB,BUS,Ottignies -- Wavre,,700,,,
1081,NMBS/SNCB,BUS,Ottignies -- Louvain,,700,,,
1082,NMBS/SNCB,BUS,Bruxelles-Midi -- Charleroi-Central,,700,,,
1083,NMBS/SNCB,BUS,Nivelles -- Charleroi-Central,,700,,,
1084,NMBS/SNCB,BUS,Jette -- Termonde,,700,,,
1085,NMBS/SNCB,BUS,Mouscron -- Courtrai,,700,,,
1086,NMBS/SNCB,BUS,Hal -- Ath,,700,,,
1087,NMBS/SNCB,BUS,Hal -- Grammont,,700,,,
1088,NMBS/SNCB,BUS,Bruxelles-Midi -- Braine-le-Comte,,700,,,
1089,NMBS/SNCB,BUS,Hal -- Braine-le-Comte,,700,,,
109,NMBS/SNCB,IC,Enghien -- Tournai,,103,,,
1090,NMBS/SNCB,BUS,La Louvière-Sud -- Manage,,700,,,
1091,NMBS/SNCB,BUS,Lierre -- Turnhout,,700,,,
1092,NMBS/SNCB,BUS,Deinze -- Lichtervelde,,700,,,
1093,NMBS/SNCB,BUS,Lichtervelde -- Dixmude,,700,,,
1094,NMBS/SNCB,BUS,Lichtervelde -- La Panne,,700,,,
1095,NMBS/SNCB,BUS,Furnes -- La Panne,,700,,,
1096,NMBS/SNCB,BUS,Hasselt -- Genk,,700,,,
1097,NMBS/SNCB,BUS,Hasselt -- Tirlemont,,700,,,
1098,NMBS/SNCB,BUS,Bruxelles-Midi -- Hal,,700,,,
1099,NMBS/SNCB,BUS,Jurbise -- Braine-le-Comte,,700,,,
11,NMBS/SNCB,IC,Courtrai -- Poperinge,,103,,,
110,NMBS/SNCB,IC,Bruxelles-Midi -- Knokke,,103,,,
1100,NMBS/SNCB,BUS,Mons -- Quévy,,700,,,
1101,NMBS/SNCB,BUS,Huy -- Namur,,700,,,
1102,NMBS/SNCB,BUS,Flémalle-Haute -- Statte,,700,,,
1103,NMBS/SNCB,BUS,Charleroi-Central -- Tamines,,700,,,
1104,NMBS/SNCB,BUS,Namur -- Tamines,,700,,,
1105,NMBS/SNCB,BUS,Mons -- La Louvière-Sud,,700,,,
1106,NMBS/SNCB,BUS,Blaton -- Tournai,,700,,,
1107,NMBS/SNCB,BUS,Charleroi-Central -- La Louvière-Sud,,700,,,
1108,NMBS/SNCB,BUS,Charleroi-Central -- Couvin,,700,,,
1109,NMBS/SNCB,BUS,Mariembourg -- Couvin,,700,,,
111,NMBS/SNCB,IC,Hal -- Mons,,103,,,
1110,NMBS/SNCB,IC,Anvers-Central -- Poperinge,,103,,,
1111,NMBS/SNCB,IC,Saint-Nicolas -- Poperinge,,103,,,
1112,NMBS/SNCB,BUS,Malines -- Louvain,,700,,,
1113,NMBS/SNCB,BUS,Luttre -- Manage,,700,,,
1114,NMBS/SNCB,BUS,La Louvière-Centre -- Manage,,700,,,
1115,NMBS/SNCB,BUS,Anvers-Central -- Mol,,700,,,
1116,NMBS/SNCB,BUS,Herentals -- Mol,,700,,,
1117,NMBS/SNCB,BUS,Mol -- Hamont,,700,,,
1118,NMBS/SNCB,BUS,Mol -- Neerpelt,,700,,,
1119,NMBS/SNCB,BUS,Herentals -- Neerpelt,,700,,,
112,NMBS/SNCB,IC,Bruxelles-Midi -- Ostende,,103,,,
1120,NMBS/SNCB,BUS,Lierre -- Mol,,700,,,
1121,NMBS/SNCB,BUS,Herentals -- Hamont,,700,,,
1122,NMBS/SNCB,BUS,Charleroi-Central -- Manage,,700,,,
1123,NMBS/SNCB,BUS,Hasselt -- Zonhoven,,700,,,
1124,NMBS/SNCB,BUS,Hasselt -- Mol,,700,,,
1125,NMBS/SNCB,BUS,Châtelet -- Tamines,,700,,,
1126,NMBS/SNCB,BUS,Ottignies -- Fleurus,,700,,,
1127,NMBS/SNCB,BUS,Charleroi-Central -- Fleurus,,700,,,
1128,NMBS/SNCB,BUS,Saint-Ghislain -- Quiévrain,,700,,,
1129,NMBS/SNCB,BUS,Rodange (LU) -- Athus,,700,,,
113,NMBS/SNCB,IC,Luxembourg (LU) -- Bruxelles-Midi,,103,,,
1130,NMBS/SNCB,BUS,Jurbise -- Ath,,700,,,
1131,NMBS/SNCB,BUS,Ath -- Grammont,,700,,,
1132,NMBS/SNCB,BUS,Acren -- Houraing,,700,,,
1133,NMBS/SNCB,BUS,Liège-Guillemins -- Flémalle-Haute,,700,,,
1134,NMBS/SNCB,BUS,Liège-Guillemins -- Statte,,700,,,
1135,NMBS/SNCB,IC,Anvers-Central -- Menin,,103,,,
1136,NMBS/SNCB,IC,Anvers-Central -- Deinze,,103,,,
1137,NMBS/SNCB,BUS,Liège-Guillemins -- Verviers-Central,,700,,,
1138,NMBS/SNCB,P,Bruges -- Gand-Saint-Pierre,,103,,,
1139,NMBS/SNCB,BUS,Liège-Guillemins -- Voroux,,700,,,
114,NMBS/SNCB,IC,Bruxelles-Midi -- Arlon,,103,,,
1140,NMBS/SNCB,BUS,Liège-Guillemins -- Rivage,,700,,,
1141,NMBS/SNCB,BUS,Liège-Guillemins -- Trois-Ponts,,700,,,
1142,NMBS/SNCB,BUS,Gouvy -- Trois-Ponts,,700,,,
1143,NMBS/SNCB,BUS,Tongres -- Liers,,700,,,
1144,NMBS/SNCB,P,Bruges -- Grammont,,103,,,
1145,NMBS/SNCB,TRN,Bruges -- Grammont,,103,,,
1146,NMBS/SNCB,BUS,Liège-Guillemins -- Liers,,700,,,
1147,NMBS/SNCB,BUS,Liège-Guillemins -- Bomal,,700,,,
1148,NMBS/SNCB,BUS,Marloie -- Bomal,,700,,,
1149,NMBS/SNCB,BUS,Rochefort-Jemelle -- Bomal,,700,,,
115,NMBS/SNCB,IC,La Louvière-Centre -- Braine-le-Comte,,103,,,
1150,NMBS/SNCB,P,Bruges -- Blankenberge,,103,,,
1151,NMBS/SNCB,P,Bruges -- Zeebrugge-Dorp,,103,,,
1152,NMBS/SNCB,BUS,Ottignies -- Charleroi-Central,,700,,,
1153,NMBS/SNCB,BUS,Namur -- Courrière,,700,,,
1154,NMBS/SNCB,BUS,Kleinbettingen (LU) -- Arlon,,700,,,
1155,NMBS/SNCB,BUS,Arlon -- Athus,,700,,,
1156,NMBS/SNCB,BUS,Bertrix -- Virton,,700,,,
1157,NMBS/SNCB,BUS,Virton -- Athus,,700,,,
1158,NMBS/SNCB,BUS,Libramont -- Virton,,700,,,
1159,NMBS/SNCB,BUS,Dinant -- Beauraing,,700,,,
116,NMBS/SNCB,IC,Mons -- Braine-le-Comte,,103,,,
1160,NMBS/SNCB,BUS,Beauraing -- Gedinne,,700,,,
1161,NMBS/SNCB,BUS,Libramont -- Bertrix,,700,,,
1162,NMBS/SNCB,BUS,Rhisnes -- Namur,,700,,,
1163,NMBS/SNCB,BUS,Alost -- Denderleeuw,,700,,,
1164,NMBS/SNCB,BUS,Ottignies -- Louvain-la-Neuve,,700,,,
1165,NMBS/SNCB,BUS,Ottignies -- Bruxelles-Midi,,700,,,
1166,NMBS/SNCB,BUS,Bruxelles-Luxembourg -- Ottignies,,700,,,
1167,NMBS/SNCB,BUS,Audenarde -- Burst,,700,,,
1168,NMBS/SNCB,BUS,Verviers-Central -- Spa-Géronstère,,700,,,
1169,NMBS/SNCB,IC,Anvers-Berchem -- Poperinge,,103,,,
117,NMBS/SNCB,L,Verviers-Central -- Welkenraedt,,100,,,
1170,NMBS/SNCB,TRN,Anvers-Central -- Poperinge,,103,,,
1171,NMBS/SNCB,P,Courtrai -- Poperinge,,103,,,
1172,NMBS/SNCB,S51,Gand-Saint-Pierre -- Eeklo,,100,,,
1173,NMBS/SNCB,P,Louvain -- Saint-Nicolas,,103,,,
1174,NMBS/SNCB,P,Malines -- Saint-Nicolas,,103,,,
1175,NMBS/SNCB,BUS,Courtrai -- Comines,,700,,,
1176,NMBS/SNCB,IC,Gand-Saint-Pierre -- Poperinge,,103,,,
1177,NMBS/SNCB,P,Gand-Saint-Pierre -- Termonde,,103,,,
1178,NMBS/SNCB,P,Malines -- Termonde,,103,,,
1179,NMBS/SNCB,BUS,Anvers-Central -- Noorderkempen (Brecht),,700,,,
118,NMBS/SNCB,IC,Louvain -- Sint-Joris-Weert,,103,,,
1180,NMBS/SNCB,P,Louvain -- Termonde,,103,,,
1181,NMBS/SNCB,IC,Beveren -- Poperinge,,103,,,
1182,NMBS/SNCB,IC,Anvers-Berchem -- Courtrai,,103,,,
1183,NMBS/SNCB,BUS,Maastricht (NL) -- Liège-Guillemins,,700,,,
1184,NMBS/SNCB,BUS,Maastricht (NL) -- Visé,,700,,,
1185,NMBS/SNCB,BUS,Maubeuge (FR) -- Charleroi-Central,,700,,,
1186,NMBS/SNCB,BUS,Lille Flandres (FR) -- Tournai,,700,,,
1187,NMBS/SNCB,IC,Saint-Nicolas -- Courtrai,,103,,,
1188,NMBS/SNCB,P,Bruxelles-Midi -- Mol,,103,,,
1189,NMBS/SNCB,P,Bruxelles-Midi -- Neerpelt,,103,,,
119,NMBS/SNCB,L,Liège-Guillemins -- Liers,,100,,,
1190,NMBS/SNCB,P,Noorderkempen (Brecht) -- Anvers-Berchem,,103,,,
1191,NMBS/SNCB,P,Anvers-Central -- Noorderkempen (Brecht),,103,,,
1192,NMBS/SNCB,P,Brussels Airport-Zaventem -- Noorderkempen (Brecht),,103,,,
1193,NMBS/SNCB,IC,Gand-Saint-Pierre -- Saint-Nicolas,,103,,,
1194,NMBS/SNCB,IC,Anvers-Berchem -- Gand-Saint-Pierre,,103,,,
1195,NMBS/SNCB,P,Anvers-Central -- Essen,,103,,,
1196,NMBS/SNCB,S33,Anvers-Berchem -- Herentals,,100,,,
1197,NMBS/SNCB,S33,Lierre -- Herentals,,100,,,
1198,NMBS/SNCB,P,Anvers-Central -- Aarschot,,103,,,
1199,NMBS/SNCB,P,Anvers-Central -- Louvain,,103,,,
12,NMBS/SNCB,IC,Liège-Guillemins -- Gouvy,,103,,,
120,NMBS/SNCB,IC,Liers -- Flémalle-Haute,,103,,,
1200,NMBS/SNCB,P,Bruxelles-Midi -- Tongres,,103,,,
1201,NMBS/SNCB,P,Bruxelles-Midi -- Hasselt,,103,,,
1202,NMBS/SNCB,TRN,Anvers-Central -- Courtrai,,103,,,
1203,NMBS/SNCB,P,Hasselt -- Louvain,,103,,,
1204,NMBS/SNCB,P,Tongres -- Louvain,,103,,,
1205,NMBS/SNCB,S44,Landen -- Ans,,100,,,
1206,NMBS/SNCB,P,Malines -- Louvain,,103,,,
1207,NMBS/SNCB,P,Malines -- Wijgmaal,,103,,,
1208,NMBS/SNCB,P,Bruxelles-Midi -- Liège-Guillemins,,103,,,
1209,NMBS/SNCB,IC,Lokeren -- Poperinge,,103,,,
121,NMBS/SNCB,L,Namur -- Dinant,,100,,,
1210,NMBS/SNCB,IC,Saint-Nicolas -- Menin,,103,,,
1211,NMBS/SNCB,IC,Gand-Saint-Pierre -- Deinze,,103,,,
1212,NMBS/SNCB,P,Liège-Guillemins -- Statte,,103,,,
1213,NMBS/SNCB,P,Liège-Guillemins -- Gouvy,,103,,,
1214,NMBS/SNCB,P,Huy -- Namur,,103,,,
1215,NMBS/SNCB,P,Liège-Guillemins -- Bomal,,103,,,
1216,NMBS/SNCB,P,Verviers-Central -- Spa-Géronstère,,103,,,
1217,NMBS/SNCB,P,Tournai -- Mouscron,,103,,,
1218,NMBS/SNCB,P,Mouscron -- Grammont,,103,,,
1219,NMBS/SNCB,P,Schaerbeek -- Mouscron,,103,,,
122,NMBS/SNCB,IC,Namur -- Dinant,,103,,,
1220,NMBS/SNCB,P,Schaerbeek -- Tournai,,103,,,
1221,NMBS/SNCB,S51,Renaix -- Eeklo,,100,,,
1222,NMBS/SNCB,S51,Audenarde -- Eeklo,,100,,,
1223,NMBS/SNCB,S51,Renaix -- Wondelgem,,100,,,
1224,NMBS/SNCB,S51,Gand-Saint-Pierre -- Renaix,,100,,,
1225,NMBS/SNCB,S3,Schaerbeek -- Grammont,,100,,,
1226,NMBS/SNCB,P,Mons -- Ath,,103,,,
1227,NMBS/SNCB,P,Jurbise -- Ath,,103,,,
1228,NMBS/SNCB,P,Ath -- Grammont,,103,,,
1229,NMBS/SNCB,P,Mons -- Grammont,,103,,,
123,NMBS/SNCB,IC,Liège-Saint-Lambert -- Flémalle-Haute,,103,,,
1230,NMBS/SNCB,S51,Audenarde -- Renaix,,100,,,
1231,NMBS/SNCB,P,Bruxelles-Midi -- Rochefort-Jemelle,,103,,,
1232,NMBS/SNCB,P,Bruxelles-Midi -- Ciney,,103,,,
1233,NMBS/SNCB,P,Bruxelles-Midi -- Namur,,103,,,
1234,NMBS/SNCB,P,Luxembourg (LU) -- Marloie,,103,,,
1235,NMBS/SNCB,P,Marloie -- Arlon,,103,,,
1236,NMBS/SNCB,P,Luxembourg (LU) -- Bruxelles-Midi,,103,,,
1237,NMBS/SNCB,S51,Gand-Saint-Pierre -- Audenarde,,100,,,
1238,NMBS/SNCB,P,Ottignies -- Gembloux,,103,,,
1239,NMBS/SNCB,P,Gembloux -- Namur,,103,,,
124,NMBS/SNCB,L,Wavre -- Louvain,,100,,,
1240,NMBS/SNCB,P,Ottignies -- Namur,,103,,,
1241,NMBS/SNCB,P,Virton -- Athus,,103,,,
1242,NMBS/SNCB,P,Arlon -- Virton,,103,,,
1243,NMBS/SNCB,P,Bertrix -- Athus,,103,,,
1244,NMBS/SNCB,P,Bertrix -- Arlon,,103,,,
1245,NMBS/SNCB,P,Namur -- Ciney,,103,,,
1246,NMBS/SNCB,P,Rochefort-Jemelle -- Libramont,,103,,,
1247,NMBS/SNCB,P,Liège-Saint-Lambert -- Rochefort-Jemelle,,103,,,
1248,NMBS/SNCB,P,Liège-Guillemins -- Marloie,,103,,,
1249,NMBS/SNCB,P,Ciney -- Libramont,,103,,,
125,NMBS/SNCB,L,Liège-Guillemins -- Herstal,,100,,,
1250,NMBS/SNCB,P,Dinant -- Bertrix,,103,,,
1251,NMBS/SNCB,P,Beauraing -- Bertrix,,103,,,
1252,NMBS/SNCB,P,Gendron-Celles -- Bertrix,,103,,,
1253,NMBS/SNCB,P,Namur -- Bertrix,,103,,,
1254,NMBS/SNCB,P,Libramont -- Libramont,,103,,,
1255,NMBS/SNCB,P,Libramont -- Arlon,,103,,,
1256,NMBS/SNCB,P,Libramont -- Athus,,103,,,
1257,NMBS/SNCB,P,Beauraing -- Libramont,,103,,,
1258,NMBS/SNCB,P,Libramont -- Virton,,103,,,
1259,NMBS/SNCB,P,Gembloux -- Tamines,,103,,,
126,NMBS/SNCB,IC,Namur -- Ciney,,103,,,
1260,NMBS/SNCB,P,Gembloux -- Jemeppe-sur-Sambre,,103,,,
1261,NMBS/SNCB,P,Schaerbeek -- Jemeppe-sur-Sambre,,103,,,
1262,NMBS/SNCB,P,Binche -- Braine-le-Comte,,103,,,
1263,NMBS/SNCB,P,Charleroi-Central -- Couvin,,103,,,
1264,NMBS/SNCB,P,Charleroi-Central -- Walcourt,,103,,,
1265,NMBS/SNCB,P,Mons -- La Louvière-Sud,,103,,,
1266,NMBS/SNCB,P,Manage -- Braine-le-Comte,,103,,,
1267,NMBS/SNCB,P,Jambes -- Luttre,,103,,,
1268,NMBS/SNCB,P,Braine-le-Comte -- Quiévrain,,103,,,
1269,NMBS/SNCB,P,Schaerbeek -- Quiévrain,,103,,,
127,NMBS/SNCB,IC,Liers -- Namur,,103,,,
1270,NMBS/SNCB,TRN,Schaerbeek -- Quiévrain,,103,,,
1271,NMBS/SNCB,P,Schaerbeek -- Saint-Ghislain,,103,,,
1272,NMBS/SNCB,P,Braine-le-Comte -- Saint-Ghislain,,103,,,
1273,NMBS/SNCB,TRN,Schaerbeek -- Saint-Ghislain,,103,,,
1274,NMBS/SNCB,P,Mons -- Quiévrain,,103,,,
1275,NMBS/SNCB,P,Schaerbeek -- Quévy,,103,,,
1276,NMBS/SNCB,TRN,Schaerbeek -- Quévy,,103,,,
1277,NMBS/SNCB,TRN,Mons -- Tournai,,103,,,
1278,NMBS/SNCB,TRN,Mons -- Quiévrain,,103,,,
1279,NMBS/SNCB,P,Mons -- Quévy,,103,,,
128,NMBS/SNCB,IC,Bruxelles-Midi -- Ciney,,103,,,
1280,NMBS/SNCB,TRN,Mons -- Quévy,,103,,,
1281,NMBS/SNCB,P,Mons -- Saint-Ghislain,,103,,,
1282,NMBS/SNCB,TRN,Mons -- Saint-Ghislain,,103,,,
1283,NMBS/SNCB,S51,Gand-Dampoort -- Eeklo,,100,,,
1284,NMBS/SNCB,P,Ostende -- Courtrai,,103,,,
1285,NMBS/SNCB,P,Ostende -- Zottegem,,103,,,
1286,NMBS/SNCB,TRN,Ostende -- Zottegem,,103,,,
1287,NMBS/SNCB,P,Knokke -- Courtrai,,103,,,
1288,NMBS/SNCB,TRN,Knokke -- Courtrai,,103,,,
1289,NMBS/SNCB,P,Bruges -- Courtrai,,103,,,
129,NMBS/SNCB,L,Libramont -- Gedinne,,100,,,
1290,NMBS/SNCB,S51,Audenarde -- Wondelgem,,100,,,
1291,NMBS/SNCB,P,Zottegem -- Courtrai,,103,,,
1292,NMBS/SNCB,P,Gand-Saint-Pierre -- Grammont,,103,,,
1293,NMBS/SNCB,P,Alost -- Burst,,103,,,
1294,NMBS/SNCB,P,Courtrai -- Roulers,,103,,,
1295,NMBS/SNCB,P,Gand-Saint-Pierre -- Courtrai,,103,,,
1296,NMBS/SNCB,P,Gand-Saint-Pierre -- La Panne,,103,,,
1297,NMBS/SNCB,P,Louvain -- La Panne,,103,,,
1298,NMBS/SNCB,P,Louvain -- Dixmude,,103,,,
1299,NMBS/SNCB,P,Louvain -- Lichtervelde,,103,,,
13,NMBS/SNCB,L,Libramont -- Arlon,,100,,,
130,NMBS/SNCB,IC,Bruxelles-Midi -- Namur,,103,,,
1300,NMBS/SNCB,BUS,Landen -- Ans,,700,,,
1301,NMBS/SNCB,BUS,Begijnendijk -- Louvain,,700,,,
1302,NMBS/SNCB,P,Louvain -- Bruges,,103,,,
1303,NMBS/SNCB,P,Londerzeel -- Bruges,,103,,,
1304,NMBS/SNCB,P,Blankenberge -- Courtrai,,103,,,
1305,NMBS/SNCB,IC,Bruges -- Roulers,,103,,,
1306,NMBS/SNCB,IC,Blankenberge -- Courtrai,,103,,,
1307,NMBS/SNCB,P,Mol -- Hamont,,103,,,
1308,NMBS/SNCB,P,Hamont -- Sint-Joris-Weert,,103,,,
1309,NMBS/SNCB,P,Herentals -- Sint-Joris-Weert,,103,,,
131,NMBS/SNCB,IC,Namur -- Yvoir,,103,,,
1310,NMBS/SNCB,P,Mol -- Sint-Joris-Weert,,103,,,
1311,NMBS/SNCB,IC,Bruges -- Lichtervelde,,103,,,
1312,NMBS/SNCB,P,Essen -- Louvain,,103,,,
1313,NMBS/SNCB,P,Hasselt -- Gand-Saint-Pierre,,103,,,
1314,NMBS/SNCB,P,Tongres -- Gand-Saint-Pierre,,103,,,
1315,NMBS/SNCB,P,Liège-Guillemins -- Namur,,103,,,
1316,NMBS/SNCB,P,Louvain-la-Neuve -- Mouscron,,103,,,
1317,NMBS/SNCB,P,Louvain-la-Neuve -- Ath,,103,,,
1318,NMBS/SNCB,P,Ottignies -- Mouscron,,103,,,
1319,NMBS/SNCB,P,Louvain-la-Neuve -- Tournai,,103,,,
132,NMBS/SNCB,IC,Gembloux -- Yvoir,,103,,,
1320,NMBS/SNCB,L,Gand-Saint-Pierre -- Courtrai,,100,,,
1321,NMBS/SNCB,P,Tournai -- Ath,,103,,,
1322,NMBS/SNCB,P,Namur -- Rochefort-Jemelle,,103,,,
1323,NMBS/SNCB,P,Schaerbeek -- Arlon,,103,,,
1324,NMBS/SNCB,P,Gembloux -- Arlon,,103,,,
1325,NMBS/SNCB,P,Herstal -- Arlon,,103,,,
1326,NMBS/SNCB,P,Rivage -- Marbehan,,103,,,
1327,NMBS/SNCB,P,Liège-Guillemins -- Rochefort-Jemelle,,103,,,
1328,NMBS/SNCB,P,Marloie -- Libramont,,103,,,
1329,NMBS/SNCB,P,Louvain-la-Neuve -- Binche,,103,,,
133,NMBS/SNCB,IC,Gembloux -- Dinant,,103,,,
1330,NMBS/SNCB,P,Ottignies -- Binche,,103,,,
1331,NMBS/SNCB,P,Bruxelles-Nord -- Binche,,103,,,
1332,NMBS/SNCB,P,Schaerbeek -- Châtelet,,103,,,
1333,NMBS/SNCB,P,Schaerbeek -- Bruxelles-Midi,,103,,,
1334,NMBS/SNCB,P,Mons -- Manage,,103,,,
1335,NMBS/SNCB,S62,Luttre -- Manage,,100,,,
1336,NMBS/SNCB,P,Quévy -- Braine-le-Comte,,103,,,
1337,NMBS/SNCB,P,Schaerbeek -- Braine-le-Comte,,103,,,
1338,NMBS/SNCB,P,Saint-Ghislain -- Quiévrain,,103,,,
1339,NMBS/SNCB,TRN,Saint-Ghislain -- Quiévrain,,103,,,
134,NMBS/SNCB,L,Bertrix -- Gedinne,,100,,,
1340,NMBS/SNCB,P,Sint-Joris-Weert -- Poperinge,,103,,,
1341,NMBS/SNCB,P,Sint-Joris-Weert -- Menin,,103,,,
